App name,App status,Graph API access,Permission type,Consent type,Publisher,Last modified,Added on,Permission usage,Data usage,Privilege level
NifgaimClient,Enabled,Yes,Delegated,User (1),N/A,,2021-02-04T11:53:54.000Z,N/A,0,Low
DigitalIDF - ADX Wallet - DEV,Enabled,Yes,Delegated,Admin,N/A,,2020-09-10T07:47:51.000Z,N/A,0,Low
x.ai,Enabled,Yes,Delegated,User (2),N/A,,2020-07-15T18:21:43.000Z,Some unused,0,Low
CoronaIDF/Test/Logicapp,Enabled,Yes,Mixed,Admin,N/A,,2020-04-21T22:36:41.000Z,N/A,0,Low
Digital/CoronaClearance,Enabled,Yes,Mixed,Admin,N/A,,2020-11-04T12:02:05.000Z,N/A,0,Low
Office C3 Modern,Enabled,Yes,Delegated,User (1),N/A,,2020-03-25T00:42:02.000Z,N/A,0,Low
msal-browser-b2c,Enabled,Yes,Delegated,User (1),N/A,,2021-06-09T10:50:56.000Z,N/A,0,Low
Run One UI Application,Enabled,Yes,Delegated,User (1),N/A,,2020-11-08T07:37:22.000Z,N/A,0,Low
Power platform Community,Enabled,Yes,Delegated,User (15),N/A,,2019-07-27T08:18:41.000Z,N/A,0,Low
Freshsales,Enabled,Yes,Delegated,User (1),N/A,,2022-04-27T08:12:04.000Z,Some unused,0,Low
TypingClub,Enabled,Yes,Delegated,User (1),N/A,,2022-02-03T11:07:27.000Z,N/A,0,Low
DigitalIDF_ADX_Notifier_PP,Enabled,Yes,Delegated,Admin,N/A,,2021-02-03T20:13:25.000Z,N/A,0,Low
github-enterprise,Enabled,Yes,Delegated,User (6),N/A,,2021-10-25T13:45:27.000Z,N/A,0,Low
Copysmith,Enabled,Yes,Delegated,User (1),N/A,,2021-02-05T15:13:10.000Z,N/A,0,Low
Digital/Hatch/Frontend/Dev,Enabled,Yes,Delegated,Admin,N/A,,2020-05-24T13:21:28.000Z,N/A,0,Low
VeeamLoginMicrosoft,Enabled,Yes,Delegated,User (1),N/A,,2019-08-31T22:27:05.000Z,N/A,0,Low
Cisco Webex Meetings,Enabled,Yes,Delegated,User (3),N/A,,2020-08-19T08:50:53.000Z,N/A,0,Low
Filemail,Enabled,Yes,Delegated,User (1),N/A,,2021-03-01T05:07:52.000Z,N/A,0,Low
hulkingsfuzz-raft,Enabled,Yes,Delegated,User (2),N/A,,2021-01-06T14:10:05.000Z,N/A,0,Low
Digital/Vaccine/Prod,Enabled,Yes,Mixed,Admin,N/A,,2020-12-25T10:26:01.000Z,N/A,0,Low
DigitalIDF - Academy Server - Prod,Enabled,Yes,Delegated,Admin,N/A,,2020-07-23T07:42:20.000Z,N/A,0,Low
SongbookPro,Enabled,Yes,Delegated,User (1),N/A,,2021-03-29T15:04:38.000Z,Some unused,0,Low
ShaharDigital-IDFInformers-97293d6c-55fd-41d4-b943-a6ae2ebad5aa,Enabled,Yes,Delegated,User (1),N/A,,2021-06-14T10:38:21.000Z,N/A,0,Low
DigitalIDF - WIZ Notifications - nonProd,Enabled,Yes,Mixed,Admin,N/A,,2022-02-01T13:56:22.000Z,N/A,0,Low
NETsec GALsync,Enabled,Yes,Delegated,User (1),NETsec GmbH & Co. KG,,2021-06-29T16:03:10.000Z,N/A,0,Low
Xink Web Portal,Enabled,Yes,Delegated,User (1),Xink,,2022-05-16T04:51:55.000Z,N/A,0,Low
Adobe Creative Cloud,Enabled,Yes,Delegated,User (3),N/A,,2021-09-06T14:42:22.000Z,N/A,0,Low
prod-usa-2-gcp-common-schedule,Enabled,Yes,Delegated,User (1),N/A,,2022-10-08T14:07:09.000Z,N/A,0,Low
Plumsail Account,Enabled,Yes,Delegated,User (1),Fuzor LLC,,2022-02-07T22:33:07.000Z,N/A,0,Low
CPR,Enabled,Yes,Mixed,Admin,N/A,,2020-11-08T10:27:03.000Z,N/A,0,Low
lunamkt02-apiapp-aad,Enabled,Yes,Delegated,User (2),N/A,,2022-01-03T14:04:15.000Z,N/A,0,Low
Dashbd,Enabled,Yes,Delegated,User (1),N/A,,2021-06-26T22:42:05.000Z,Some unused,0,Low
CloudBeats,Enabled,Yes,Delegated,User (1),N/A,,2021-07-09T04:33:06.000Z,Some unused,0,Low
Project Freta Portal,Enabled,Yes,Delegated,User (4),N/A,,2020-07-07T11:28:18.000Z,N/A,0,Low
DigitalIDF - Grafana - Prod - Azure Data Explorer,Enabled,Yes,Delegated,Admin,N/A,,2021-01-17T13:53:05.000Z,N/A,0,Low
ClickIDF - B2CConnector - TST,Enabled,Yes,Delegated,Admin,N/A,,2021-11-24T15:24:58.000Z,N/A,0,Low
Comeet,Enabled,Yes,Delegated,User (1),N/A,,2021-10-07T13:37:48.000Z,Some unused,0,Low
Compete,Enabled,Yes,Delegated,User (1),N/A,,2021-09-12T10:30:51.000Z,N/A,0,Low
DigitalIDF - UrgentCareBot - Prod,Enabled,Yes,Mixed,Admin,N/A,,2022-10-02T13:17:06.000Z,N/A,0,Low
FEDEX,Enabled,Yes,Delegated,User (1),FedEx Services Corporation Inc,,2022-12-18T11:28:06.000Z,Some unused,0,Low
freta-client,Enabled,Yes,Delegated,User (1),N/A,,2022-12-04T10:01:39.000Z,N/A,0,Low
KAYAK Trips Email Sync,Enabled,Yes,Delegated,User (1),N/A,,2022-04-26T08:03:06.000Z,Some unused,0,Low
JctMoodle,Enabled,Yes,Delegated,User (29),N/A,,2022-08-14T16:44:44.000Z,N/A,0,Low
Mindomo 9.0,Enabled,Yes,Delegated,User (1),Expert Software Applications srl,,2020-03-24T14:07:31.000Z,N/A,0,Low
Cybrary Sign In,Enabled,Yes,Delegated,User (1),N/A,,2021-08-14T06:52:51.000Z,N/A,0,Low
Baha21,Enabled,Yes,Delegated,User (15),N/A,,2019-12-23T11:42:46.000Z,N/A,0,Low
poc-commvault,Enabled,Yes,Delegated,Admin,N/A,,2022-10-30T12:20:55.000Z,N/A,0,Low
Hippo Video Production,Enabled,Yes,Delegated,User (1),N/A,,2020-04-13T08:40:50.000Z,N/A,0,Low
Leeron,Enabled,Yes,Delegated,User (6),N/A,,2021-09-02T11:53:13.000Z,N/A,0,Low
DigitalIDF - ADX Notifier - DEV,Enabled,Yes,Delegated,Admin,N/A,,2020-08-10T12:41:57.000Z,N/A,0,Low
React Graph Tutorial,Enabled,Yes,Delegated,User (1),N/A,,2021-06-09T10:24:22.000Z,N/A,0,Low
App-Connect2All-Api,Enabled,Yes,Delegated,User (1),GAC Business Solutions,,2020-04-12T20:53:42.000Z,N/A,0,Low
all-microsoft,Enabled,Yes,Delegated,User (1),N/A,,2021-04-11T13:53:46.000Z,N/A,0,Low
DigitalMP - BlueLily - Prod,Enabled,Yes,Delegated,User (306),N/A,,2021-08-24T20:52:59.000Z,N/A,0,Low
ClickIDF - click365_Automate - PROD,Enabled,Yes,Mixed,Admin,N/A,,2021-07-12T08:59:06.000Z,N/A,0,Low
Proofpoint-Cloud,Enabled,Yes,Delegated,User (1),N/A,,2022-04-18T09:39:03.000Z,N/A,0,Low
Digital/WeWork/DevTest,Enabled,Yes,Mixed,Admin,N/A,,2021-01-12T13:08:22.000Z,N/A,0,Low
SharePoint Online Client Extensibility Web Application Principal Helper,Enabled,Yes,Delegated,Admin,N/A,,2020-04-08T12:42:29.000Z,N/A,0,Low
Prezi,Enabled,Yes,Delegated,User (3),N/A,,2021-12-09T07:59:35.000Z,N/A,0,Low
authentication-test-hupa,Enabled,Yes,Delegated,User (1),N/A,,2022-08-09T13:15:12.000Z,N/A,0,Low
appliKatzi,Enabled,Yes,Delegated,User (2),N/A,,2020-04-26T12:03:27.000Z,Some unused,0,Low
DigitalIDF - ADX UES - PROD,Enabled,Yes,Delegated,Admin,N/A,,2021-01-31T13:22:20.000Z,N/A,0,Low
Template.net,Enabled,Yes,Delegated,User (1),N/A,,2022-04-09T22:22:25.000Z,N/A,0,Low
10to8 Video Conferencing,Enabled,Yes,Delegated,User (1),N/A,,2022-01-05T17:32:49.000Z,Some unused,0,Low
authHatal,Enabled,Yes,Delegated,User (1),N/A,,2021-04-12T08:59:40.000Z,N/A,0,Low
Docparser,Enabled,Yes,Delegated,User (1),N/A,,2022-09-18T08:55:15.000Z,N/A,0,Low
IFTTT for To Do,Enabled,Yes,Delegated,User (3),"Ifttt, Inc.",,2022-05-30T19:40:17.000Z,N/A,0,Low
Teams Ideas,Enabled,Yes,Delegated,User (1),DLN Consultoria e Informatica Ltda,,2020-03-28T19:49:03.000Z,N/A,0,Low
FeedbackFruits,Enabled,Yes,Delegated,User (3),FeedbackFruits,,2021-05-26T12:25:34.000Z,N/A,0,Low
DefenseMonsters Openshift,Enabled,Yes,Delegated,User (8),N/A,,2020-03-15T11:12:47.000Z,N/A,0,Low
Azure Notebooks,Enabled,Yes,Delegated,User (12),N/A,,2019-09-18T07:43:55.000Z,N/A,0,Low
BlueMail,Enabled,Yes,Delegated,User (2),Blix Inc,,2020-05-19T02:53:45.000Z,N/A,0,Low
DigitalIDF - Yad-Beyad - Prod,Enabled,Yes,Delegated,User (238),N/A,,2021-08-19T07:27:19.000Z,N/A,0,Low
Booking Room Pro,Enabled,Yes,Delegated,User (2),Witivio,,2022-06-21T11:10:54.000Z,N/A,0,Low
YeeFlow,Enabled,Yes,Delegated,User (1),Akmii Information Limited,,2020-08-21T12:20:05.000Z,N/A,0,Low
Live Chat Bot,Enabled,Yes,Delegated,User (1),N/A,,2019-04-02T08:35:41.000Z,N/A,0,Low
SchoolsBuddy inc Personal,Enabled,Yes,Delegated,User (1),N/A,,2022-08-05T08:12:06.000Z,N/A,0,Low
LiveChat Accounts,Enabled,Yes,Delegated,User (2),N/A,,2022-10-06T18:26:53.000Z,N/A,0,Low
click-powerApps-coe,Enabled,Yes,Delegated,Admin,N/A,,2022-08-11T13:16:55.000Z,N/A,0,Low
TxtSync,Enabled,Yes,Delegated,User (3),TxtSync,,2021-02-15T16:30:15.000Z,N/A,0,Low
CPMS,Enabled,Yes,Delegated,User (1),N/A,,2021-01-20T10:07:33.000Z,N/A,0,Low
MSRC Security Update Guide,Enabled,Yes,Delegated,User (1),N/A,,2019-11-19T21:55:28.000Z,N/A,0,Low
VSTS Bot,Enabled,Yes,Delegated,User (1),N/A,,2020-02-12T19:45:49.000Z,N/A,0,Low
Developer Velocity Assessment,Enabled,Yes,Delegated,User (1),N/A,,2020-11-19T17:01:15.000Z,N/A,0,Low
Proofpoint-Cloud-Dev,Enabled,Yes,Delegated,User (1),N/A,,2021-11-11T08:04:46.000Z,N/A,0,Low
Contact Pro,Enabled,Yes,Delegated,User (1),Witivio,,2022-01-02T17:48:56.000Z,N/A,0,Low
DigitalIDF_ADX_Mitgaisim_PP,Enabled,Yes,Delegated,Admin,N/A,,2020-02-02T14:01:48.000Z,N/A,0,Low
Beesy.me service,Enabled,Yes,Delegated,User (1),BeesApps,,2022-09-19T11:00:58.000Z,N/A,0,Low
nginx-hapshanim,Enabled,Yes,Delegated,User (5),N/A,,2020-10-29T13:28:30.000Z,N/A,0,Low
Formative,Enabled,Yes,Delegated,User (1),"Smartest Edu, Inc.",,2022-02-24T05:48:00.000Z,N/A,0,Low
Add to MS To Do,Enabled,Yes,Delegated,User (3),N/A,,2020-12-15T20:39:37.000Z,N/A,0,Low
MtcGAME,Enabled,Yes,Delegated,User (2),N/A,,2021-11-25T22:05:57.000Z,N/A,0,Low
Mybusiness calendar sync,Enabled,Yes,Delegated,User (1),N/A,,2022-08-03T08:01:00.000Z,Some unused,0,Low
OXFORD UNIVERSITY PRESS,Enabled,Yes,Delegated,User (1),Oxford University Press,,2022-05-23T14:24:59.000Z,N/A,0,Low
Power BI,Enabled,Yes,Delegated,User (6),N/A,,2020-07-10T11:06:32.000Z,N/A,0,Low
DigitalIDF - Academy - Prod/Dev,Enabled,Yes,Delegated,Admin,N/A,,2020-05-14T11:58:42.000Z,N/A,0,Low
מדור חדשנות - דובר צה״ל,Enabled,Yes,Delegated,User (1),N/A,,2019-09-22T16:36:41.000Z,N/A,0,Low
Jira Cloud,Enabled,Yes,Delegated,User (7),N/A,,2020-03-15T16:03:24.000Z,N/A,0,Low
SmartDialog Signin,Enabled,Yes,Delegated,User (2),Arena Interactive Oy,,2022-03-28T17:13:47.000Z,N/A,0,Low
Coggle,Enabled,Yes,Delegated,User (1),N/A,,2022-02-06T22:21:51.000Z,N/A,0,Low
Filewall admin portal,Enabled,Yes,Delegated,User (1),Operations and Data Integriti (ODI),,2022-11-24T13:45:26.000Z,N/A,0,Low
FormsProFlowApp,Enabled,Yes,Delegated,User (2),N/A,,2020-07-01T09:11:09.000Z,N/A,0,Low
Vevox,Enabled,Yes,Delegated,User (2),N/A,,2021-03-10T18:56:12.000Z,N/A,0,Low
SqlDBM,Enabled,Yes,Delegated,User (1),N/A,,2020-04-19T12:44:22.000Z,N/A,0,Low
MCS - SCpowerApps - TST,Enabled,Yes,Delegated,Admin,N/A,,2022-03-24T12:11:09.000Z,N/A,0,Low
Devblogs_live_3,Enabled,Yes,Delegated,User (16),N/A,,2021-01-24T13:51:16.000Z,N/A,0,Low
dbot,Enabled,Yes,Delegated,User (13),N/A,,2021-12-14T07:54:09.000Z,N/A,0,Low
Groot-Mador60-PRD,Enabled,Yes,Delegated,Admin,N/A,,2022-02-10T09:10:58.000Z,N/A,0,Low
Compete,Enabled,Yes,Delegated,User (1),Compete HR Ltd,,2022-01-03T10:48:58.000Z,N/A,0,Low
HeyTaco!,Enabled,Yes,Delegated,User (5),N/A,,2020-03-31T14:29:06.000Z,N/A,0,Low
Miradore Online,Enabled,Yes,Delegated,User (2),N/A,,2021-11-03T16:57:07.000Z,N/A,0,Low
Vidyard for Outlook,Enabled,Yes,Delegated,User (1),N/A,,2021-04-11T14:04:21.000Z,N/A,0,Low
CloudHiro-viz,Enabled,Yes,Delegated,Admin,N/A,,2022-04-04T08:12:18.000Z,N/A,0,Low
Bitbucket Cloud,Enabled,Yes,Delegated,User (1),N/A,,2020-04-23T12:32:15.000Z,N/A,0,Low
mzpn-lemonade-dev,Enabled,Yes,Delegated,User (2),N/A,,2020-03-29T18:18:23.000Z,N/A,0,Low
yad-beyad-test,Enabled,Yes,Delegated,User (14),N/A,,2021-08-19T08:34:56.000Z,N/A,0,Low
Portal V2,Enabled,Yes,Delegated,User (1),N/A,,2021-09-22T13:45:47.000Z,N/A,0,Low
SurveyMonkey,Enabled,Yes,Delegated,User (3),SurveyMonkey,,2020-03-16T18:12:16.000Z,N/A,0,Low
DigitalIDF - Grafana - Prod - Azure Monitor ,Enabled,Yes,Delegated,Admin,N/A,,2021-01-17T15:42:02.000Z,N/A,0,Low
Lever,Enabled,Yes,Delegated,User (3),N/A,,2021-11-05T12:33:42.000Z,N/A,0,Low
Intruder,Enabled,Yes,Delegated,User (2),Intruder Systems Ltd,,2022-03-23T07:06:58.000Z,N/A,0,Low
Visual Studio Services API,Enabled,Yes,Delegated,User (27),N/A,,2019-12-18T06:40:42.000Z,N/A,0,Low
Kdan Cloud,Enabled,Yes,Delegated,User (1),N/A,,2021-12-28T13:24:10.000Z,N/A,0,Low
ShuttleCloud Migration,Enabled,Yes,Delegated,User (1),N/A,,2022-05-08T15:50:26.000Z,Some unused,0,Low
Sub Portal App,Enabled,Yes,Mixed,Admin,N/A,,2021-01-19T10:18:42.000Z,N/A,0,Low
ScrumGenius,Enabled,Yes,Delegated,User (1),N/A,,2021-01-10T12:01:02.000Z,N/A,0,Low
Mapping-Catalog-massada,Enabled,Yes,Delegated,User (5),N/A,,2020-11-25T11:28:20.000Z,N/A,0,Low
Pickit,Enabled,Yes,Delegated,User (1),N/A,,2019-11-12T13:25:09.000Z,N/A,0,Low
Pomoductivity,Enabled,Yes,Delegated,User (1),N/A,,2020-04-16T13:01:04.000Z,N/A,0,Low
DigitalIDF - ADX Cookie - PROD,Enabled,Yes,Delegated,Admin,N/A,,2021-05-30T11:47:50.000Z,N/A,0,Low
AvePoint AIR,Enabled,Yes,Delegated,User (1),N/A,,2020-08-31T07:09:21.000Z,N/A,0,Low
LMS365 API,Enabled,Yes,Delegated,Admin,ELEARNINGFORCE International,,2020-01-31T19:36:08.000Z,N/A,0,Low
ClickIDF - ClickApi - PROD,Enabled,Yes,Delegated,Admin,N/A,,2021-06-17T12:09:33.000Z,N/A,0,Low
MCS - CloudLAPS Portal - PRD,Enabled,Yes,Delegated,User (1),N/A,,2022-07-26T07:32:14.000Z,N/A,0,Low
OneClickReservationTesting1,Enabled,Yes,Delegated,User (1),N/A,,2021-06-20T07:56:15.000Z,N/A,0,Low
Microsoft Technical Skills For Business,Enabled,Yes,Delegated,User (2),N/A,,2020-05-24T07:50:16.000Z,N/A,0,Low
Texting for Business,Enabled,Yes,Delegated,User (1),Approved Contact Network LLC,,2022-08-09T16:29:59.000Z,N/A,0,Low
MOPP,Enabled,Yes,Delegated,User (1),N/A,,2022-06-13T19:06:01.000Z,N/A,0,Low
Dropover,Enabled,Yes,Delegated,User (1),N/A,,2022-10-17T18:29:30.000Z,Some unused,0,Low
Bitrix24,Enabled,Yes,Delegated,User (1),N/A,,2022-03-28T13:56:20.000Z,N/A,0,Low
Desk365.io,Enabled,Yes,Delegated,User (1),Kani Technologies Inc,,2022-03-22T06:45:16.000Z,N/A,0,Low
Code.org - Production,Enabled,Yes,Delegated,User (1),N/A,,2022-02-14T12:46:28.000Z,N/A,0,Low
The IIS.NET website,Enabled,Yes,Delegated,User (3),N/A,,2021-07-21T16:33:38.000Z,N/A,0,Low
WEEK PLAN,Enabled,Yes,Delegated,User (1),N/A,,2022-03-12T14:54:19.000Z,Some unused,0,Low
DigitalIDF - Weshare - Prod,Enabled,Yes,Mixed,Admin,N/A,,2020-05-20T16:21:29.000Z,N/A,0,Low
Teams Calls for Slack,Enabled,Yes,Delegated,User (1),N/A,,2021-12-07T10:38:11.000Z,Some unused,0,Low
digiatali-SmartBase-6ea438d1-dfae-401f-bc2c-3c1365476b33,Enabled,Yes,Delegated,User (1),N/A,,2020-02-07T07:59:27.000Z,N/A,0,Low
Azure Marketplace Purchase Registration,Enabled,Yes,Delegated,User (1),N/A,,2022-01-09T14:53:04.000Z,N/A,0,Low
SpinOne (Spinbackup) for Office 365,Enabled,Yes,Delegated,User (1),N/A,,2021-11-25T19:31:43.000Z,Some unused,0,Low
SignEasy,Enabled,Yes,Delegated,User (3),N/A,,2021-08-09T19:37:18.000Z,Some unused,0,Low
MSHZ,Enabled,Yes,Mixed,Admin,N/A,,2020-08-17T13:27:14.000Z,N/A,0,Low
Zenkit,Enabled,Yes,Delegated,User (3),N/A,,2020-04-18T07:42:49.000Z,N/A,0,Low
IntelliWiki,Enabled,Yes,Delegated,User (1),IntelliTect,,2021-05-25T13:15:11.000Z,Some unused,0,Low
Confluent Cloud,Enabled,Yes,Delegated,User (2),Confluent,,2022-03-30T09:07:23.000Z,N/A,0,Low
Pear Deck,Enabled,Yes,Delegated,User (1),N/A,,2021-03-03T18:28:44.000Z,N/A,0,Low
lusha-sso,Enabled,Yes,Delegated,User (1),N/A,,2021-04-13T10:45:00.000Z,N/A,0,Low
ApprovedContact,Enabled,Yes,Delegated,User (4),N/A,,2019-10-23T09:19:56.000Z,Some unused,0,Low
GoConqr Production,Enabled,Yes,Delegated,User (1),ExamTime Ltd,,2022-02-14T23:00:23.000Z,N/A,0,Low
Graphus,Enabled,Yes,Delegated,User (2),N/A,,2021-08-26T14:16:44.000Z,N/A,0,Low
AyoshUp,Enabled,Yes,Delegated,User (1),N/A,,2021-09-13T19:37:52.000Z,N/A,0,Low
GuardsDemo,Enabled,Yes,Delegated,User (1),N/A,,2022-04-03T14:03:01.000Z,N/A,0,Low
DigitalIDF - ADX KODKOD - PROD,Enabled,Yes,Delegated,Admin,N/A,,2021-04-04T08:18:17.000Z,N/A,0,Low
DigitalIDF - ADX ZoharBridge - DEV,Enabled,Yes,Delegated,Admin,N/A,,2020-07-29T09:39:54.000Z,N/A,0,Low
Totango,Enabled,Yes,Delegated,User (2),Totango Ltd.,,2022-07-22T16:56:45.000Z,N/A,0,Low
CoronaIDF/Prod/Logicapp,Enabled,Yes,Mixed,Admin,N/A,,2020-04-21T22:39:07.000Z,N/A,0,Low
App Reg Click Doc Template Sharepoint Integration,Enabled,Yes,Delegated,User (1),N/A,,2022-03-09T11:26:50.000Z,N/A,0,Low
Azure Samples - Android,Enabled,Yes,Delegated,User (1),N/A,,2022-08-29T14:51:59.000Z,N/A,0,Low
Aligned,Enabled,Yes,Delegated,User (1),N/A,,2022-08-09T18:05:44.000Z,N/A,0,Low
MakahtzarIDF,Enabled,Yes,Delegated,User (9),N/A,,2022-03-28T10:34:59.000Z,N/A,0,Low
WD Anywhere APP,Enabled,Yes,Delegated,User (1),N/A,,2022-05-29T05:19:53.000Z,Some unused,0,Low
Trello Bot,Enabled,Yes,Delegated,User (30),N/A,,2020-01-19T07:25:22.000Z,N/A,0,Low
Airmail,Enabled,Yes,Delegated,User (1),N/A,,2020-08-17T00:20:40.000Z,N/A,0,Low
Academy On-Prem (OAuth2),Enabled,Yes,Delegated,User (1),N/A,,2021-01-20T09:07:39.000Z,N/A,0,Low
Zoom.ai,Enabled,Yes,Delegated,User (1),N/A,,2020-05-03T10:12:52.000Z,N/A,0,Low
MyGet,Enabled,Yes,Delegated,User (5),N/A,,2021-08-08T10:21:26.000Z,N/A,0,Low
DigitalIDF_ADX_Mikun_DEV,Enabled,Yes,Delegated,Admin,N/A,,2020-02-02T13:40:12.000Z,N/A,0,Low
UiPath Automation Cloud,Enabled,Yes,Delegated,User (3),UIPath New York,,2022-06-28T08:34:22.000Z,N/A,0,Low
Referral-AI,Enabled,Yes,Delegated,User (1),N/A,,2022-07-11T07:07:26.000Z,Some unused,0,Low
Live Chat,Enabled,Yes,Delegated,User (1),N/A,,2021-03-24T15:45:42.000Z,N/A,0,Low
Kanban Tool,Enabled,Yes,Delegated,User (3),Shore Labs,,2020-11-05T09:20:48.000Z,Some unused,0,Low
WD Antivirus Testground,Enabled,Yes,Delegated,User (1),N/A,,2021-12-12T12:52:54.000Z,N/A,0,Low
myQuizRuTeams,Enabled,Yes,Delegated,User (2),N/A,,2021-04-06T13:39:20.000Z,N/A,0,Low
web-clipper,Enabled,Yes,Delegated,User (1),N/A,,2020-10-24T13:18:35.000Z,Some unused,0,Low
testidfmp,Enabled,Yes,Delegated,User (1),N/A,,2020-09-13T10:40:26.000Z,N/A,0,Low
AltspaceVR,Enabled,Yes,Delegated,User (3),N/A,,2021-06-25T10:13:53.000Z,N/A,0,Low
Tasks in a Box Connector,Enabled,Yes,Delegated,User (6),N/A,,2020-04-25T19:12:34.000Z,Some unused,0,Low
MCS - PowerPlatformOperations - TST,Enabled,Yes,Delegated,Admin,N/A,,2021-12-27T10:07:31.000Z,N/A,0,Low
ayalonFront,Enabled,Yes,Delegated,User (2),N/A,,2021-01-27T14:16:31.000Z,N/A,0,Low
Click - B2CGraphAPI - TST,Enabled,Yes,Mixed,Admin,N/A,,2022-02-06T13:04:55.000Z,N/A,0,Low
Exam.net,Enabled,Yes,Delegated,User (1),N/A,,2020-05-17T07:56:39.000Z,N/A,0,Low
Blink OAuth,Enabled,Yes,Delegated,User (1),Blink Operations,,2022-11-08T17:38:50.000Z,N/A,0,Low
Sectograph,Enabled,Yes,Delegated,User (3),N/A,,2022-06-27T19:56:25.000Z,Some unused,0,Low
AwardWallet,Enabled,Yes,Delegated,User (1),N/A,,2021-12-28T23:07:14.000Z,Some unused,0,Low
Devblogs_live,Enabled,Yes,Delegated,User (1),N/A,,2021-08-31T10:25:41.000Z,N/A,0,Low
"DeepDyve, Inc.",Enabled,Yes,Delegated,User (1),"Deepdyve, Inc.",,2022-02-06T19:36:33.000Z,N/A,0,Low
CoronaIDF/Dev/Logicapp,Enabled,Yes,Mixed,Admin,N/A,,2020-04-21T22:11:03.000Z,N/A,0,Low
AudioCodes WebRTC Client,Enabled,Yes,Delegated,User (1),N/A,,2021-05-19T07:37:40.000Z,N/A,0,Low
galooli.login.public,Enabled,Yes,Delegated,User (1),N/A,,2022-11-29T13:30:16.000Z,N/A,0,Low
CoronaIDF/Dev/QueueAgent,Enabled,Yes,Mixed,Admin,N/A,,2020-04-19T15:59:08.000Z,N/A,0,Low
Assembly,Enabled,Yes,Delegated,User (4),CarrotHR Inc.,,2020-11-03T17:03:58.000Z,N/A,0,Low
Todoist for Outlook,Enabled,Yes,Delegated,User (1),Doist Inc.,,2022-08-14T20:54:32.000Z,Some unused,0,Low
Meetings App,Enabled,Yes,Delegated,User (1),N/A,,2020-06-25T13:50:17.000Z,Some unused,0,Low
CoronaIDF/Prod/QueueAgent,Enabled,Yes,Mixed,Admin,N/A,,2020-04-19T16:18:10.000Z,N/A,0,Low
Barach,Enabled,Yes,Delegated,User (1),N/A,,2022-04-16T12:19:29.000Z,N/A,0,Low
timeghost.io,Enabled,Yes,Delegated,User (1),Köllisch Gesellschaft für Prozessmanagement mbH,,2022-11-30T13:56:10.000Z,Some unused,0,Low
Cloudflare Access,Enabled,Yes,Delegated,User (11),N/A,,2022-06-14T21:22:21.000Z,N/A,0,Low
SoapBox,Enabled,Yes,Delegated,User (1),N/A,,2020-03-22T16:46:14.000Z,Some unused,0,Low
Lucidchart (app.),Enabled,Yes,Delegated,User (1),N/A,,2020-04-19T12:56:01.000Z,N/A,0,Low
movilim-registration,Enabled,Yes,Delegated,User (45),N/A,,2021-03-14T13:22:17.000Z,N/A,0,Low
metalic,Enabled,Yes,Delegated,Admin,N/A,,2022-04-07T06:49:16.000Z,N/A,0,Low
ExpanDrive Pro,Enabled,Yes,Delegated,User (1),N/A,,2022-03-13T14:10:51.000Z,N/A,0,Low
aro-openid-auth,Enabled,Yes,Delegated,User (1),N/A,,2022-01-25T12:40:01.000Z,N/A,0,Low
DigitalIDF - Afik - Dev,Enabled,Yes,Mixed,Admin,N/A,,2022-01-02T15:45:54.000Z,N/A,0,Low
Masque Games,Enabled,Yes,Delegated,User (1),Masque Publishing,,2020-11-09T13:33:20.000Z,N/A,0,Low
DigitalIDF_ADX_FileArchive_PP,Enabled,Yes,Delegated,Admin,N/A,,2020-02-11T13:25:10.000Z,N/A,0,Low
Tabit Login (US),Enabled,Yes,Delegated,User (1),N/A,,2022-10-27T14:34:01.000Z,N/A,0,Low
Turkiz Click SharePoint Automation Prod,Enabled,Yes,Mixed,Admin,N/A,,2022-05-22T14:12:28.000Z,N/A,0,Low
EdX.org,Enabled,Yes,Delegated,User (7),N/A,,2019-12-21T16:32:52.000Z,N/A,0,Low
karate-registration-app-test,Enabled,Yes,Mixed,Admin,N/A,,2020-08-16T08:25:59.000Z,N/A,0,Low
Lucidchart,Enabled,Yes,Delegated,User (3),N/A,,2020-02-06T09:12:19.000Z,N/A,0,Low
portal_weeb,Enabled,Yes,Delegated,User (2),N/A,,2021-12-20T17:13:05.000Z,N/A,0,Low
App-Connect2All-Api-Client,Enabled,Yes,Delegated,User (1),N/A,,2020-04-12T20:53:46.000Z,N/A,0,Low
DigitalIDF - Teum - Prod,Enabled,Yes,Mixed,Admin,N/A,,2021-11-24T09:16:25.000Z,N/A,0,Low
Owrita Vision Identity Verification,Enabled,Yes,Delegated,User (1),OWRITA TECHNOLOGIES LTD,,2022-02-11T13:14:18.000Z,N/A,0,Low
Ray Consulting Limited,Enabled,Yes,Delegated,User (3),Ray Consulting Limited,,2021-01-02T15:59:16.000Z,N/A,0,Low
ClickIDF - ClickApiClientExample - DEV,Enabled,Yes,Mixed,Admin,N/A,,2021-04-18T07:31:54.000Z,N/A,0,Low
CoronaIDF/Test/QueueAgent,Enabled,Yes,Mixed,Admin,N/A,,2020-05-04T11:50:25.000Z,N/A,0,Low
SPECTRE (PROD),Enabled,Yes,Delegated,User (1),N/A,,2021-09-05T12:28:21.000Z,N/A,0,Low
